index,node,mc_el,mc_heat,g_max,h_max,d_max,eta,availability,plant_type,heatarea,storage_capacity
n4724_biomass/ccgt,n4724,12.636752136752136,0,3.89154,0.0,0.0,0.6,1,other_res,,
n4725_biomass/ccgt,n4725,12.63888888888889,0,8.063089999999999,0.0,0.0,0.6,1,other_res,,
n4726_biomass/ccgt,n4726,12.64102564102564,0,6.864533333333333,0.0,0.0,0.6,1,other_res,,
n4727_biomass/ccgt,n4727,12.643162393162394,0,15.604,0.0,0.0,0.6,1,other_res,,
n4728_biomass/ccgt,n4728,12.645299145299145,0,19.4775,0.0,0.0,0.6,1,other_res,,
n4729_biomass/ccgt,n4729,12.647435897435898,0,9.643,0.0,0.0,0.6,1,other_res,,
n4730_biomass/ccgt,n4730,12.649572649572647,0,11.2271,0.0,0.0,0.6,1,other_res,,
n4731_biomass/ccgt,n4731,12.651709401709402,0,19.4775,0.0,0.0,0.6,1,other_res,,
n4732_biomass/ccgt,n4732,12.653846153846152,0,3.301,0.0,0.0,0.6,1,other_res,,
n4733_biomass/ccgt,n4733,12.655982905982906,0,5.9459333333333335,0.0,0.0,0.6,1,other_res,,
n4734_biomass/ccgt,n4734,12.658119658119658,0,5.9459333333333335,0.0,0.0,0.6,1,other_res,,
n4735_biomass/ccgt,n4735,12.66025641025641,0,9.2575,0.0,0.0,0.6,1,other_res,,
n4736_biomass/ccgt,n4736,12.662393162393162,0,24.7953,0.0,0.0,0.6,1,other_res,,
n4737_biomass/ccgt,n4737,12.664529914529917,0,24.73325,0.0,0.0,0.6,1,other_res,,
n4738_biomass/ccgt,n4738,12.666666666666666,0,12.84575,0.0,0.0,0.6,1,other_res,,
n4739_biomass/ccgt,n4739,12.66880341880342,0,12.84575,0.0,0.0,0.6,1,other_res,,
n4740_biomass/ccgt,n4740,12.67094017094017,0,7.5075,0.0,0.0,0.6,1,other_res,,
n4741_biomass/ccgt,n4741,12.673076923076923,0,9.47925,0.0,0.0,0.6,1,other_res,,
n4742_biomass/ccgt,n4742,12.675213675213676,0,24.51765,0.0,0.0,0.6,1,other_res,,
n4743_biomass/ccgt,n4743,12.677350427350428,0,30.9595,0.0,0.0,0.6,1,other_res,,
n4744_biomass/ccgt,n4744,12.67948717948718,0,13.53316,0.0,0.0,0.6,1,other_res,,
n4745_biomass/ccgt,n4745,12.681623931623932,0,13.53316,0.0,0.0,0.6,1,other_res,,
n4746_biomass/ccgt,n4746,12.683760683760685,0,9.998092,0.0,0.0,0.6,1,other_res,,
n4747_biomass/ccgt,n4747,12.685897435897436,0,9.998092,0.0,0.0,0.6,1,other_res,,
n4748_biomass/ccgt,n4748,12.688034188034187,0,14.323,0.0,0.0,0.6,1,other_res,,
n4749_biomass/ccgt,n4749,12.69017094017094,0,4.4255,0.0,0.0,0.6,1,other_res,,
n4750_biomass/ccgt,n4750,12.692307692307692,0,4.4255,0.0,0.0,0.6,1,other_res,,
n4751_biomass/ccgt,n4751,12.694444444444445,0,9.055,0.0,0.0,0.6,1,other_res,,
n4752_biomass/ccgt,n4752,12.696581196581196,0,13.53316,0.0,0.0,0.6,1,other_res,,
n4753_biomass/ccgt,n4753,12.698717948717947,0,13.53316,0.0,0.0,0.6,1,other_res,,
n4754_biomass/ccgt,n4754,12.7008547008547,0,14.323,0.0,0.0,0.6,1,other_res,,
n4755_biomass/ccgt,n4755,12.702991452991451,0,12.9626,0.0,0.0,0.6,1,other_res,,
n4756_biomass/ccgt,n4756,12.705128205128204,0,12.4625,0.0,0.0,0.6,1,other_res,,
n4757_biomass/ccgt,n4757,12.707264957264956,0,26.81675,0.0,0.0,0.6,1,other_res,,
n4758_biomass/ccgt,n4758,12.709401709401709,0,3.12506,0.0,0.0,0.6,1,other_res,,
n4759_biomass/ccgt,n4759,12.711538461538462,0,6.24675,0.0,0.0,0.6,1,other_res,,
n4760_biomass/ccgt,n4760,12.713675213675211,0,231.57345,0.0,0.0,0.6,1,other_res,,
n4761_biomass/ccgt,n4761,12.715811965811966,0,10.4035,0.0,0.0,0.6,1,other_res,,
n4762_biomass/ccgt,n4762,12.71794871794872,0,51.88269165,0.0,0.0,0.6,1,other_res,,
n4763_biomass/ccgt,n4763,12.72008547008547,0,27.012,0.0,0.0,0.6,1,other_res,,
n4764_biomass/ccgt,n4764,12.72222222222222,0,34.4438,0.0,0.0,0.6,1,other_res,,
n4765_biomass/ccgt,n4765,12.724358974358974,0,36.556,0.0,0.0,0.6,1,other_res,,
n4766_biomass/ccgt,n4766,12.726495726495727,0,11.68075,0.0,0.0,0.6,1,other_res,,
n4767_biomass/ccgt,n4767,12.72863247863248,0,49.649,0.0,0.0,0.6,1,other_res,,
n4768_biomass/ccgt,n4768,12.73076923076923,0,12.4625,0.0,0.0,0.6,1,other_res,,
n4769_biomass/ccgt,n4769,12.732905982905985,0,74.8635,0.0,0.0,0.6,1,other_res,,
n4770_biomass/ccgt,n4770,12.735042735042736,0,27.012,0.0,0.0,0.6,1,other_res,,
n4771_biomass/ccgt,n4771,12.737179487179487,0,5.3180000000000005,0.0,0.0,0.6,1,other_res,,
n4772_biomass/ccgt,n4772,12.739316239316238,0,5.3180000000000005,0.0,0.0,0.6,1,other_res,,
n4773_biomass/ccgt,n4773,12.741452991452991,0,4.02,0.0,0.0,0.6,1,other_res,,
n4774_biomass/ccgt,n4774,12.743589743589745,0,2.7145,0.0,0.0,0.6,1,other_res,,
n4775_biomass/ccgt,n4775,12.745726495726496,0,2.7145,0.0,0.0,0.6,1,other_res,,
n4776_biomass/ccgt,n4776,12.747863247863249,0,2.7145,0.0,0.0,0.6,1,other_res,,
n4777_biomass/ccgt,n4777,12.75,0,16.27525,0.0,0.0,0.6,1,other_res,,
n4778_biomass/ccgt,n4778,12.752136752136751,0,9.1115,0.0,0.0,0.6,1,other_res,,
n4780_biomass/ccgt,n4780,12.756410256410255,0,9.17965,0.0,0.0,0.6,1,other_res,,
n4781_biomass/ccgt,n4781,12.758547008547009,0,11.213533333333334,0.0,0.0,0.6,1,other_res,,
n4782_biomass/ccgt,n4782,12.760683760683762,0,6.864533333333333,0.0,0.0,0.6,1,other_res,,
n4783_biomass/ccgt,n4783,12.762820512820513,0,32.1543,0.0,0.0,0.6,1,other_res,,
n4784_biomass/ccgt,n4784,12.764957264957266,0,3.2556,0.0,0.0,0.6,1,other_res,,
n4785_biomass/ccgt,n4785,12.767094017094015,0,18.4346,0.0,0.0,0.6,1,other_res,,
n4786_biomass/ccgt,n4786,12.76923076923077,0,6.0315,0.0,0.0,0.6,1,other_res,,
n4787_biomass/ccgt,n4787,12.77136752136752,0,3.1085,0.0,0.0,0.6,1,other_res,,
n4788_biomass/ccgt,n4788,12.773504273504274,0,3.1085,0.0,0.0,0.6,1,other_res,,
n4789_biomass/ccgt,n4789,12.775641025641026,0,52.4305,0.0,0.0,0.6,1,other_res,,
n4790_biomass/ccgt,n4790,12.77777777777778,0,9.998092,0.0,0.0,0.6,1,other_res,,
n4791_biomass/ccgt,n4791,12.77991452991453,0,30.7505,0.0,0.0,0.6,1,other_res,,
n4846_biomass/ccgt,n4846,12.782051282051285,0,3.206025,0.0,0.0,0.6,1,other_res,,
n4847_biomass/ccgt,n4847,12.784188034188034,0,3.854,0.0,0.0,0.6,1,other_res,,
n4852_biomass/ccgt,n4852,12.788461538461538,0,3.206025,0.0,0.0,0.6,1,other_res,,
n4854_biomass/ccgt,n4854,12.790598290598291,0,24.85706,0.0,0.0,0.6,1,other_res,,
n4855_biomass/ccgt,n4855,12.792735042735044,0,5.15109,0.0,0.0,0.6,1,other_res,,
n5534_biomass/ccgt,n5534,12.794871794871796,0,59.7925,0.0,0.0,0.6,1,other_res,,
n5535_biomass/ccgt,n5535,12.797008547008549,0,20.333,0.0,0.0,0.6,1,other_res,,
n5536_biomass/ccgt,n5536,12.7991452991453,0,12.496,0.0,0.0,0.6,1,other_res,,
n5537_biomass/ccgt,n5537,12.801282051282053,0,4.1378,0.0,0.0,0.6,1,other_res,,
n5538_biomass/ccgt,n5538,12.803418803418804,0,4.1378,0.0,0.0,0.6,1,other_res,,
n5539_biomass/ccgt,n5539,12.805555555555555,0,51.0769,0.0,0.0,0.6,1,other_res,,
n5540_biomass/ccgt,n5540,12.807692307692308,0,8.690666666666667,0.0,0.0,0.6,1,other_res,,
n5541_biomass/ccgt,n5541,12.80982905982906,0,8.690666666666667,0.0,0.0,0.6,1,other_res,,
n5542_biomass/ccgt,n5542,12.811965811965813,0,1.6,0.0,0.0,0.6,1,other_res,,
n5543_biomass/ccgt,n5543,12.814102564102564,0,9.1748,0.0,0.0,0.6,1,other_res,,
n5544_biomass/ccgt,n5544,12.816239316239315,0,9.1748,0.0,0.0,0.6,1,other_res,,
n5545_biomass/ccgt,n5545,12.818376068376068,0,9.1748,0.0,0.0,0.6,1,other_res,,
n5546_biomass/ccgt,n5546,12.82051282051282,0,9.1748,0.0,0.0,0.6,1,other_res,,
n5547_biomass/ccgt,n5547,12.822649572649572,0,9.1748,0.0,0.0,0.6,1,other_res,,
n5549_biomass/ccgt,n5549,12.824786324786324,0,31.94935,0.0,0.0,0.6,1,other_res,,
n5550_biomass/ccgt,n5550,12.826923076923077,0,22.54575,0.0,0.0,0.6,1,other_res,,
n5551_biomass/ccgt,n5551,12.82905982905983,0,20.333,0.0,0.0,0.6,1,other_res,,
n5552_biomass/ccgt,n5552,12.83119658119658,0,20.333,0.0,0.0,0.6,1,other_res,,
n5553_biomass/ccgt,n5553,12.833333333333334,0,8.690666666666667,0.0,0.0,0.6,1,other_res,,
n5554_biomass/ccgt,n5554,12.835470085470083,0,12.496,0.0,0.0,0.6,1,other_res,,
n5555_biomass/ccgt,n5555,12.837606837606838,0,28.733500000000003,0.0,0.0,0.6,1,other_res,,
n5556_biomass/ccgt,n5556,12.83974358974359,0,174.9714,0.0,0.0,0.6,1,other_res,,
n5591_biomass/ccgt,n5591,12.841880341880342,0,22.54575,0.0,0.0,0.6,1,other_res,,
n5592_biomass/ccgt,n5592,12.844017094017094,0,22.54575,0.0,0.0,0.6,1,other_res,,
n5596_biomass/ccgt,n5596,12.846153846153848,0,22.54575,0.0,0.0,0.6,1,other_res,,
n5597_biomass/ccgt,n5597,12.848290598290598,0,50.86,0.0,0.0,0.6,1,other_res,,
n5598_biomass/ccgt,n5598,12.850427350427353,0,28.733500000000003,0.0,0.0,0.6,1,other_res,,
n5599_biomass/ccgt,n5599,12.852564102564102,0,17.547,0.0,0.0,0.6,1,other_res,,
n5644_biomass/ccgt,n5644,12.856837606837606,0,18.1202,0.0,0.0,0.6,1,other_res,,
n5645_biomass/ccgt,n5645,12.85897435897436,0,16.347,0.0,0.0,0.6,1,other_res,,
n5646_biomass/ccgt,n5646,12.86111111111111,0,3.12475,0.0,0.0,0.6,1,other_res,,
n5649_biomass/ccgt,n5649,12.863247863247864,0,25.706,0.0,0.0,0.6,1,other_res,,
n5650_biomass/ccgt,n5650,12.865384615384617,0,35.368,0.0,0.0,0.6,1,other_res,,
n5651_biomass/ccgt,n5651,12.867521367521368,0,55.43899999999999,0.0,0.0,0.6,1,other_res,,
n5653_biomass/ccgt,n5653,12.86965811965812,0,25.3095,0.0,0.0,0.6,1,other_res,,
n5654_biomass/ccgt,n5654,12.871794871794872,0,9.5795,0.0,0.0,0.6,1,other_res,,
n5656_biomass/ccgt,n5656,12.876068376068377,0,117.851,0.0,0.0,0.6,1,other_res,,
n5657_biomass/ccgt,n5657,12.878205128205128,0,10.1085,0.0,0.0,0.6,1,other_res,,
n5658_biomass/ccgt,n5658,12.88034188034188,0,10.1085,0.0,0.0,0.6,1,other_res,,
n5659_biomass/ccgt,n5659,12.882478632478632,0,16.347,0.0,0.0,0.6,1,other_res,,
n5660_biomass/ccgt,n5660,12.884615384615383,0,55.38943375,0.0,0.0,0.6,1,other_res,,
n5661_biomass/ccgt,n5661,12.886752136752136,0,24.353,0.0,0.0,0.6,1,other_res,,
n5662_biomass/ccgt,n5662,12.88888888888889,0,37.01333375,0.0,0.0,0.6,1,other_res,,
n5663_biomass/ccgt,n5663,12.89102564102564,0,22.88509375,0.0,0.0,0.6,1,other_res,,
n5664_biomass/ccgt,n5664,12.893162393162394,0,3.12475,0.0,0.0,0.6,1,other_res,,
n5665_biomass/ccgt,n5665,12.895299145299145,0,3.12475,0.0,0.0,0.6,1,other_res,,
n5666_biomass/ccgt,n5666,12.897435897435898,0,40.63695,0.0,0.0,0.6,1,other_res,,
n5667_biomass/ccgt,n5667,12.899572649572647,0,67.69545,0.0,0.0,0.6,1,other_res,,
n5668_biomass/ccgt,n5668,12.901709401709402,0,3.12475,0.0,0.0,0.6,1,other_res,,
n5669_biomass/ccgt,n5669,12.903846153846152,0,4.2755,0.0,0.0,0.6,1,other_res,,
n5670_biomass/ccgt,n5670,12.905982905982906,0,4.2755,0.0,0.0,0.6,1,other_res,,
n5671_biomass/ccgt,n5671,12.908119658119658,0,4.2755,0.0,0.0,0.6,1,other_res,,
n5672_biomass/ccgt,n5672,12.91025641025641,0,3.12475,0.0,0.0,0.6,1,other_res,,
n5673_biomass/ccgt,n5673,12.912393162393162,0,39.204,0.0,0.0,0.6,1,other_res,,
n5674_biomass/ccgt,n5674,12.914529914529917,0,9.264375,0.0,0.0,0.6,1,other_res,,
n5675_biomass/ccgt,n5675,12.916666666666666,0,9.264375,0.0,0.0,0.6,1,other_res,,
n5676_biomass/ccgt,n5676,12.91880341880342,0,14.2225,0.0,0.0,0.6,1,other_res,,
n5677_biomass/ccgt,n5677,12.92094017094017,0,92.939,0.0,0.0,0.6,1,other_res,,
n5678_biomass/ccgt,n5678,12.923076923076923,0,37.5765,0.0,0.0,0.6,1,other_res,,
n5679_biomass/ccgt,n5679,12.925213675213676,0,37.5765,0.0,0.0,0.6,1,other_res,,
n5680_biomass/ccgt,n5680,12.927350427350428,0,9.264375,0.0,0.0,0.6,1,other_res,,
n5681_biomass/ccgt,n5681,12.92948717948718,0,9.264375,0.0,0.0,0.6,1,other_res,,
n5682_biomass/ccgt,n5682,12.931623931623932,0,8.59625,0.0,0.0,0.6,1,other_res,,
n5684_biomass/ccgt,n5684,12.935897435897436,0,14.1765,0.0,0.0,0.6,1,other_res,,
n5685_biomass/ccgt,n5685,12.938034188034187,0,27.775,0.0,0.0,0.6,1,other_res,,
n5686_biomass/ccgt,n5686,12.94017094017094,0,37.701,0.0,0.0,0.6,1,other_res,,
n5687_biomass/ccgt,n5687,12.942307692307692,0,8.59625,0.0,0.0,0.6,1,other_res,,
n5688_biomass/ccgt,n5688,12.944444444444445,0,21.67075,0.0,0.0,0.6,1,other_res,,
n5689_biomass/ccgt,n5689,12.946581196581196,0,4.91175,0.0,0.0,0.6,1,other_res,,
n5690_biomass/ccgt,n5690,12.948717948717947,0,39.836,0.0,0.0,0.6,1,other_res,,
n5692_biomass/ccgt,n5692,12.9508547008547,0,25.706,0.0,0.0,0.6,1,other_res,,
n5693_biomass/ccgt,n5693,12.952991452991451,0,25.706,0.0,0.0,0.6,1,other_res,,
n5694_biomass/ccgt,n5694,12.955128205128204,0,89.08695,0.0,0.0,0.6,1,other_res,,
n5695_biomass/ccgt,n5695,12.957264957264956,0,49.2345,0.0,0.0,0.6,1,other_res,,
n5696_biomass/ccgt,n5696,12.95940170940171,0,49.2345,0.0,0.0,0.6,1,other_res,,
n5697_biomass/ccgt,n5697,12.961538461538462,0,38.6819,0.0,0.0,0.6,1,other_res,,
n5710_biomass/ccgt,n5710,12.963675213675211,0,4.2755,0.0,0.0,0.6,1,other_res,,
n5711_biomass/ccgt,n5711,12.965811965811966,0,4.2755,0.0,0.0,0.6,1,other_res,,
n5714_biomass/ccgt,n5714,12.96794871794872,0,13.3715,0.0,0.0,0.6,1,other_res,,
n5732_biomass/ccgt,n5732,12.97008547008547,0,3.12475,0.0,0.0,0.6,1,other_res,,
n5733_biomass/ccgt,n5733,12.97222222222222,0,25.706,0.0,0.0,0.6,1,other_res,,
n5734_biomass/ccgt,n5734,12.974358974358974,0,159.6085,0.0,0.0,0.6,1,other_res,,
n5735_biomass/ccgt,n5735,12.976495726495727,0,4.2755,0.0,0.0,0.6,1,other_res,,
n5738_biomass/ccgt,n5738,12.97863247863248,0,22.88509375,0.0,0.0,0.6,1,other_res,,
n5739_biomass/ccgt,n5739,12.98076923076923,0,18.233,0.0,0.0,0.6,1,other_res,,
n5740_biomass/ccgt,n5740,12.982905982905985,0,32.7963,0.0,0.0,0.6,1,other_res,,
n3304_sun/geothermal,n3304,0.6614119259766964,0,5.5,0.0,0.0,1.0,1,other_res,,
n3314_sun/geothermal,n3314,0.6620973269362578,0,31.744,0.0,0.0,1.0,1,other_res,,
n3318_sun/geothermal,n3318,0.662782727895819,0,5.5,0.0,0.0,1.0,1,other_res,,
n3466_sun/geothermal,n3466,0.6634681288553804,0,7.8,0.0,0.0,1.0,1,other_res,,
n4836_sun/solar rooftop,n4836,0.6675805346127485,0,1751.0065776906458,0.0,0.0,1.0,1,solar rooftop,,
n4839_sun/solar rooftop,n4839,0.6682659355723098,0,1095.3951253789503,0.0,0.0,1.0,1,solar rooftop,,
n4842_sun/solar rooftop,n4842,0.6689513365318712,0,535.6444718344408,0.0,0.0,1.0,1,solar rooftop,,
n5702_sun/solar rooftop,n5702,0.6696367374914325,0,690.6427049438587,0.0,0.0,1.0,1,solar rooftop,,
nNL_sun/solar rooftop,nNL,0.6703221384509939,0,5936.429197152103,0.0,0.0,1.0,1,solar rooftop,,
n4836_sun/solar park,n4836,0.6710075394105552,0,227.98360997138192,0.0,0.0,1.0,1,solar park,,
n4839_sun/solar park,n4839,0.6716929403701165,0,505.2294300710959,0.0,0.0,1.0,1,solar park,,
n4842_sun/solar park,n4842,0.6723783413296779,0,270.12849258078023,0.0,0.0,1.0,1,solar park,,
n5702_sun/solar park,n5702,0.6730637422892393,0,717.0285957544763,0.0,0.0,1.0,1,solar park,,
nNL_sun/solar park,nNL,0.6737491432488006,0,2569.2519046222665,0.0,0.0,1.0,1,solar park,,
n4836_wind/wind onshore,n4836,1.2364380757420677,0,640.1015042661722,0.0,0.0,1.0,1,wind onshore,,
n4839_wind/wind onshore,n4839,1.236949846468782,0,1278.1388498768097,0.0,0.0,1.0,1,wind onshore,,
n4842_wind/wind onshore,n4842,1.2374616171954964,0,606.9057006826333,0.0,0.0,1.0,1,wind onshore,,
n5702_wind/wind onshore,n5702,1.2379733879222108,0,1551.2038119040917,0.0,0.0,1.0,1,wind onshore,,
nNL_wind/wind onshore,nNL,1.2384851586489254,0,4327.392397270295,0.0,0.0,1.0,1,wind onshore,,
n6203_sun/solar rooftop,n6203,0.6744345442083619,0,137.93017272759735,0.0,0.0,1.0,1,solar rooftop,,
nNO_sun/solar rooftop,nNO,0.6751199451679233,0,211.98487877240265,0.0,0.0,1.0,1,solar rooftop,,
n6203_sun/solar park,n6203,0.6758053461274847,0,39.138901440769686,0.0,0.0,1.0,1,solar park,,
nNO_sun/solar park,nNO,0.6764907470870459,0,110.82469205923032,0.0,0.0,1.0,1,solar park,,
n6203_wind/wind onshore,n6203,1.2389969293756398,0,1695.4251359150344,0.0,0.0,1.0,1,wind onshore,,
nNO_wind/wind onshore,nNO,1.239508700102354,0,4638.367558084965,0.0,0.0,1.0,1,wind onshore,,
n4569_sun/solar rooftop,n4569,0.6771761480466073,0,293.40914485880086,0.0,0.0,1.0,1,solar rooftop,,
n5559_sun/solar rooftop,n5559,0.6778615490061687,0,146.9570328758917,0.0,0.0,1.0,1,solar rooftop,,
nPL_sun/solar rooftop,nPL,0.67854694996573,0,1685.8702884653078,0.0,0.0,1.0,1,solar rooftop,,
n4569_sun/solar park,n4569,0.6792323509252913,0,133.0513623486388,0.0,0.0,1.0,1,solar park,,
n5559_sun/solar park,n5559,0.6799177518848527,0,84.46710543112181,0.0,0.0,1.0,1,solar park,,
nPL_sun/solar park,nPL,0.6806031528444141,0,693.7257320202395,0.0,0.0,1.0,1,solar park,,
n4569_wind/wind onshore,n4569,1.2400204708290683,0,1107.8736096570317,0.0,0.0,1.0,1,wind onshore,,
n5559_wind/wind onshore,n5559,1.240532241555783,0,1274.8295580768502,0.0,0.0,1.0,1,wind onshore,,
nPL_wind/wind onshore,nPL,1.2410440122824975,0,9117.299752266115,0.0,0.0,1.0,1,wind onshore,,
n4569_biomass/ccgt,n4569,12.985042735042736,0,219.25600000000003,0.0,0.0,0.6,1,other_res,,
n5559_biomass/ccgt,n5559,12.987179487179487,0,26.284,0.0,0.0,0.6,1,other_res,,
nPL_biomass/ccgt,nPL,12.98931623931624,0,1468.9780000000003,0.0,0.0,0.6,1,other_res,,
n3735_sun/solar rooftop,n3735,0.6812885538039753,0,193.3201124887152,0.0,0.0,1.0,1,solar rooftop,,
n3739_sun/solar rooftop,n3739,0.6819739547635367,0,1427.645248454542,0.0,0.0,1.0,1,solar rooftop,,
n3827_sun/solar rooftop,n3827,0.6826593557230981,0,1485.954283850307,0.0,0.0,1.0,1,solar rooftop,,
nCH_sun/solar rooftop,nCH,0.6833447566826594,0,1793.0382915064354,0.0,0.0,1.0,1,solar rooftop,,
n3735_sun/solar park,n3735,0.6840301576422207,0,57.27751211950523,0.0,0.0,1.0,1,solar park,,
n3739_sun/solar park,n3739,0.6847155586017821,0,688.7693758563258,0.0,0.0,1.0,1,solar park,,
n3827_sun/solar park,n3827,0.6854009595613434,0,529.946827955238,0.0,0.0,1.0,1,solar park,,
nCH_sun/solar park,nCH,0.6860863605209048,0,823.9882567689315,0.0,0.0,1.0,1,solar park,,
n3735_wind/wind onshore,n3735,1.241555783009212,0,52.32634548076923,0.0,0.0,1.0,1,wind onshore,,
n3739_wind/wind onshore,n3739,1.2420675537359265,0,837.2215276923077,0.0,0.0,1.0,1,wind onshore,,
n3827_wind/wind onshore,n3827,1.2425793244626409,0,784.8951822115384,0.0,0.0,1.0,1,wind onshore,,
nCH_wind/wind onshore,nCH,1.2430910951893552,0,1046.5269096153847,0.0,0.0,1.0,1,wind onshore,,
n3735_biomass/ccgt,n3735,12.991452991452991,0,3.036,0.0,0.0,0.6,1,other_res,,
n3739_biomass/ccgt,n3739,12.993589743589745,0,17.6684,0.0,0.0,0.6,1,other_res,,
n3827_biomass/ccgt,n3827,12.995726495726496,0,18.174,0.0,0.0,0.6,1,other_res,,
nCH_biomass/ccgt,nCH,12.997863247863249,0,23.238799999999998,0.0,0.0,0.6,1,other_res,,
n3827_biomass/generator,n3827,24.0,0,3.1,0.0,0.0,0.3,1,other_res,,
nCH_biomass/generator,nCH,24.5,0,21.18,0.0,0.0,0.3,1,other_res,,
n3303_electricity/solar battery,n3303,0.6867717614804661,0,22.631708714754616,0.0,22.631708714754616,0.9,1,solar battery,,23.446450228485784
n3304_electricity/solar battery,n3304,0.6874571624400274,0,80.05218767003632,0.0,80.05218767003632,0.9,1,solar battery,,82.93406642615763
n3305_electricity/solar battery,n3305,0.6881425633995888,0,27.87984077700144,0.0,27.87984077700144,0.9,1,solar battery,,28.88351504497349
n3306_electricity/solar battery,n3306,0.6888279643591502,0,9.51730417982351,0.0,9.51730417982351,0.9,1,solar battery,,9.859927130297155
n3307_electricity/solar battery,n3307,0.6895133653187115,0,31.01312696000524,0.0,31.01312696000524,0.9,1,solar battery,,32.12959953056543
n3308_electricity/solar battery,n3308,0.6901987662782728,0,27.67569216894814,0.0,27.67569216894814,0.9,1,solar battery,,28.672017087030277
n3309_electricity/solar battery,n3309,0.6908841672378342,0,9.51730417982351,0.0,9.51730417982351,0.9,1,solar battery,,9.859927130297155
n3310_electricity/solar battery,n3310,0.6915695681973956,0,7.564222115077398,0.0,7.564222115077398,0.9,1,solar battery,,7.836534111220184
n3311_electricity/solar battery,n3311,0.6922549691569568,0,39.91115114007804,0.0,39.91115114007804,0.9,1,solar battery,,41.34795258112085
n3312_electricity/solar battery,n3312,0.6929403701165182,0,11.803960893679736,0.0,11.803960893679736,0.9,1,solar battery,,12.228903485852204
n3313_electricity/solar battery,n3313,0.6936257710760796,0,11.803960893679736,0.0,11.803960893679736,0.9,1,solar battery,,12.228903485852204
n3314_electricity/solar battery,n3314,0.6943111720356409,0,120.70169691800508,0.0,120.70169691800508,0.9,1,solar battery,,125.04695800705323
n3315_electricity/solar battery,n3315,0.6949965729952022,0,24.478008484602597,0.0,24.478008484602597,0.9,1,solar battery,,25.359216790048286
n3316_electricity/solar battery,n3316,0.6956819739547636,0,21.3793841135872,0.0,21.3793841135872,0.9,1,solar battery,,22.149041941676337
n3317_electricity/solar battery,n3317,0.6963673749143249,0,42.3139815931632,0.0,42.3139815931632,0.9,1,solar battery,,43.83728493051708
n3318_electricity/solar battery,n3318,0.6970527758738863,0,94.73851649871996,0.0,94.73851649871996,0.9,1,solar battery,,98.14910309267388
n3319_electricity/solar battery,n3319,0.6977381768334476,0,16.411495900718624,0.0,16.411495900718624,0.9,1,solar battery,,17.002309753144495
n3320_electricity/solar battery,n3320,0.698423577793009,0,31.49562192000136,0.0,31.49562192000136,0.9,1,solar battery,,32.62946430912141
n3321_electricity/solar battery,n3321,0.6991089787525703,0,42.35418877424973,0.0,42.35418877424973,0.9,1,solar battery,,43.87893957012272
n3322_electricity/solar battery,n3322,0.6997943797121317,0,54.99518052705658,0.0,54.99518052705658,0.9,1,solar battery,,56.97500702603063
n3323_electricity/solar battery,n3323,0.700479780671693,0,52.85186357698976,0.0,52.85186357698976,0.9,1,solar battery,,54.7545306657614
n3324_electricity/solar battery,n3324,0.7011651816312543,0,78.88387501134795,0.0,78.88387501134795,0.9,1,solar battery,,81.72369451175648
n3453_electricity/solar battery,n3453,0.7018505825908157,0,13.923384214155488,0.0,13.923384214155488,0.9,1,solar battery,,14.424626045865084
n3454_electricity/solar battery,n3454,0.702535983550377,0,22.341389871228888,0.0,22.341389871228888,0.9,1,solar battery,,23.145679906593127
n3455_electricity/solar battery,n3455,0.7032213845099383,0,53.83574239951964,0.0,53.83574239951964,0.9,1,solar battery,,55.773829125902346
n3456_electricity/solar battery,n3456,0.7039067854694997,0,4.5102777091895305,0.0,4.5102777091895305,0.9,1,solar battery,,4.672647706720354
n3457_electricity/solar battery,n3457,0.7045921864290611,0,4.5102777091895305,0.0,4.5102777091895305,0.9,1,solar battery,,4.672647706720354
n3458_electricity/solar battery,n3458,0.7052775873886223,0,4.5102777091895305,0.0,4.5102777091895305,0.9,1,solar battery,,4.672647706720354
n3459_electricity/solar battery,n3459,0.7059629883481837,0,4.5102777091895305,0.0,4.5102777091895305,0.9,1,solar battery,,4.672647706720354
n3460_electricity/solar battery,n3460,0.7066483893077451,0,4.5102777091895305,0.0,4.5102777091895305,0.9,1,solar battery,,4.672647706720354
n3461_electricity/solar battery,n3461,0.7073337902673065,0,4.5102777091895305,0.0,4.5102777091895305,0.9,1,solar battery,,4.672647706720354
n3462_electricity/solar battery,n3462,0.7080191912268677,0,15.089207861303096,0.0,15.089207861303096,0.9,1,solar battery,,15.632419344310009
n3463_electricity/solar battery,n3463,0.7087045921864291,0,32.331514119198054,0.0,32.331514119198054,0.9,1,solar battery,,33.49544862748919
n3464_electricity/solar battery,n3464,0.7093899931459905,0,38.53240490396116,0.0,38.53240490396116,0.9,1,solar battery,,39.91957148050376
n3465_electricity/solar battery,n3465,0.7100753941055518,0,9.2747359232684,0.0,9.2747359232684,0.9,1,solar battery,,9.608626416506064
n3466_electricity/solar battery,n3466,0.7107607950651131,0,50.11918125274683,0.0,50.11918125274683,0.9,1,solar battery,,51.923471777845705
n3467_electricity/solar battery,n3467,0.7114461960246745,0,9.2747359232684,0.0,9.2747359232684,0.9,1,solar battery,,9.608626416506064
n3468_electricity/solar battery,n3468,0.7121315969842358,0,16.689770961039336,0.0,16.689770961039336,0.9,1,solar battery,,17.29060271563675
